musiac_id
26467411	那些你熟悉却又不知道名字的轻音乐	http://p2.music.126.net/8fQ9jzTJnMweLNm7VoyPSw==/6623458045881301.jpg?param=140y140	http://music.163.com/playlist?id=26467411	['轻音乐', '学习', '治愈']	介绍：只听一小会你就会爱上它。音乐就像生活，有开心也会有低落的时候，anyway，enjoy it ~
8374925988	自然之音/沉浸大自然 静谧与美好之中	http://p2.music.126.net/4NCWg3v2J2yjxk0-ciJs7w==/109951168669105675.jpg?param=140y140	http://music.163.com/playlist?id=8374925988	['轻音乐', '清新', '放松']	介绍：细雨蒙蒙，霜叶知秋，山中雾林，心向往之.像是偏临黄昏时混杂着青绿与烟黄的深山，隐居于此的道士悠然拨动了沉睡的琴弦。恍惚隔世间，雨滴凝聚在微倾的檐侧，晕染一片青苔。猛然惊觉，却是黄粱一梦，歇了车马，散了秋凉.
108384918	『耳机福利』左右耳已跪	http://p2.music.126.net/cFEn-P8Dr4_oVJqxXCQjXQ==/7931876885323415.jpg?param=140y140	http://music.163.com/playlist?id=108384918	['ACG', '电子', '另类/独立']	介绍：欢迎来到这个只有耳机才知道的世界！来带上耳机聆听吧~持续慢慢更新。如部分资源因版权问题曲库下架，可以通过电台搜索等方式查找资源(欢迎大家私信推曲库中已有的曲子。上线时间少了回复比较慢见谅。)歌单主收集偏向→双声道，同时收录→左右环绕音等耳机福利曲(在歌单底部)PS:从poi☆那首开始封面：P站id=30910185喜欢可自提请勿在评论区发表广告、攻击歌手等信息自觉文明
8296282183	氛围纯音｜人间温柔 聆听时光静好	http://p2.music.126.net/9g2Tnw-RRVgZ_ssVZTr15w==/109951168604932061.jpg?param=140y140	http://music.163.com/playlist?id=8296282183	['轻音乐', '治愈', '流行']	介绍：小时候的我，可以用一个下午的时间看蚂蚁搬家，还会做些天真的白日梦，但觉得一点都不无聊。我慢慢明白了为什么我不快乐，现在的我总是期待一个结果。 给自己期望太高，这些预设的期待如果实现了，长舒一口气，如果没有实现呢，就会埋怨不甘跟失望。《天才在左疯子在右》中有这样一句话：你看到的世界其实就是你自己的样子。成为你想要的自己，做你自己，你所看到的世界就是你想要的世界.
8421225458	纯净轻音｜人间温柔 聆听岁月静好	http://p2.music.126.net/jPCo0bHc7s5zwCP9wSPFtA==/109951168690172347.jpg?param=140y140	http://music.163.com/playlist?id=8421225458	['轻音乐', '清新', '治愈']	介绍：好喜欢这种温柔的感觉。温柔得像晚风，像皎月，像冬日暖阳，像璀璨星光。是怦然心动，是爱意汹涌，是踏遍万水千山之后，你如约而至，我得偿所愿。
8436750387	治愈纯音｜人间温柔 聆听时光静好	http://p2.music.126.net/vooe4WE0lNgH1Z3CS8rBlg==/109951168636658829.jpg?param=140y140	http://music.163.com/playlist?id=8436750387	['轻音乐', '清新', '治愈']	介绍：白天要努力的忙起来，顺顺利利把事情做完，晚上就可以钻进被窝，看看喜欢的书，带上耳机专心看剧，或者只是安心的睡个好觉，这样的每一天都会更可爱吧，就希望一切顺顺利利平平安安健健康康快快乐乐开开心心。
8437123096	♩日推宝藏！来和甜妹跳舞吧！2023年5月25日	http://p1.music.126.net/oFp3oKUuNNpoyyL1Tq0Sfw==/109951168637076947.jpg?param=140y140	http://music.163.com/playlist?id=8437123096	['华语', '日语', 'ACG']	介绍：我称之为大好球曲，我的朋友，今天日推给我的曲子，听后收藏率高达80%，可以说是直击灵魂。里面都是甜妹萌妹少女音(除某个船长)，节奏较快，中文日文国风电音流行偶像大师闪耀色彩
2653868848	【德语】莱茵河畔之风拂过心田	http://p1.music.126.net/kzt5CaQv9Fk3XIiQr5Ubeg==/109951165289612523.jpg?param=140y140	http://music.163.com/playlist?id=2653868848	['欧美', '流行', '世界音乐']	介绍：德语，属印欧语系日耳曼语族西日耳曼语支。德国位于中欧，北邻丹麦，西部与荷兰、比利时、卢森堡和法国接壤，南邻瑞士和奥地利，东部与捷克和波兰接壤，首都为柏林。奥地利是位于中欧南部的内陆国。东邻斯洛伐克和匈牙利，南接斯洛文尼亚和意大利，西连瑞士和列支敦士登，北与德国和捷克接壤。首都维也纳。可能大众对德语的印象是生硬严肃，但是这里可以听到热情、柔情、清新等各式各样的德语歌曲，希望大伙喜欢！
8424400995	『动漫社』欢迎赏欣！生活趣味小边角	http://p1.music.126.net/oqnkUWyxI6ZFVwY6cv645A==/109951168622392207.jpg?param=140y140	http://music.163.com/playlist?id=8424400995	['日语', '流行', '榜单']	介绍：岁月被拉得太过悠长， 让我几乎忘记最初的阳光， 我也要感谢你曾经用那么温柔的行动， 给了我一个，那么五彩斑斓的梦.…
2143660964	国人雷鬼 Ι 探索不拘一格的玩性洒脱	http://p1.music.126.net/ssmGC5NSAG4hDAV9Yv1NoA==/109951165737454973.jpg?param=140y140	http://music.163.com/playlist?id=2143660964	['华语', '雷鬼']	介绍：雷⿁是早期⽛买加的流⾏⾳乐之⼀，由斯卡(Ska)和洛克斯代迪(Rock Steady)⾳乐演变⽽来，它不仅融合了美国节奏蓝调的抒情曲风，同时还加⼊了拉丁⾳乐的热情。另外，雷⿁⼗分强调vocal的部份，不论是独唱或合唱，通常它是运⽤吟唱的⽅式来表现，并且藉由吉他、打击乐器、电⼦琴或其他乐器带出主要的旋律和节奏。⽽在雷⿁乐当中，电贝斯占了相当重要的⽐例!雷⿁乐是属于四四拍的⾳乐，重⾳落在 第⼆和第四拍。从⾳乐中⼤⿎的部份，我们可以清楚的听出⼀个明显的节奏和固定的旋律线。拥有⾃成⼀派、懒洋洋的独特节奏。国内雷鬼在上世纪80年代便已出现，而后崔健、窦唯等创作人尝试了这种风格的演绎，如今有更多的年轻血液去探索这样一种独特的唱作风格，探索雷鬼，而不拘于雷鬼，即使雷鬼乐在国内并不是很成熟，但音乐多元化才是我们听众所要追求的，当然，如果你想听纯正的雷鬼乐，你可以先听听它的缔造者，Bob Marley的作品，相信我，你会发现一个新世界～歌曲排列随机整理by仲冬二二
939320758	深情布鲁斯，浓情老酒馆。	http://p1.music.126.net/QCJQ-7OA-WVZgjipwXNB9g==/18602637232541777.jpg?param=140y140	http://music.163.com/playlist?id=939320758	['欧美', '蓝调', '爵士']	介绍：蓝调始于二十世纪初美国南部，蓝调形成初期是为贫苦黑人呐喊时的音乐，其中也混合了在教会中类似朗诵形式的节奏及韵律。蓝调音乐很着重自我情感的宣泄，刚开始听的时候可能你会觉得它给你带来的是一种忧伤，忧郁，但是你听久了就不会这样觉得，反而越听越喜欢，是下班后疲惫放松的必备良药，也是许些老酒馆里必放的歌单，平时和几个老友一起在老酒馆喝喝酒，听听曲，撩撩妹，或者是在咖啡馆，这样的生活岂不是多姿多彩。为了更能体现出老酒馆的味道我在歌单里放了些爵士钢琴爵士加上布鲁斯再好不过了希望你们喜欢“有时他放一些唱片，让那些水一样的音乐流淌在寂静中。他感觉她听得见。即使仅仅只看到她的发丝和白裙在风中翻飞。”
1997190595	法语爵士|红酒与玫瑰浪漫邂逅	http://p1.music.126.net/Rh8JO50ZbU8NVYK9h-G8YQ==/109951164221820704.jpg?param=140y140	http://music.163.com/playlist?id=1997190595	['爵士', 'Bossa Nova', '小语种']	介绍：塞纳河边的散步，香榭丽舍林荫下的低徊，小酒吧里的慢酌，咖啡馆里的细语，无一不是法式浪漫的体现。法国的浪漫，不是刻意做出来的，而是一种自然流露，浪漫已经成为了一种生活方式，优雅从容，享受生活。自20世纪20年代以来，爵士音乐在法国流行。国际知名度在20世纪30年代达到顶峰，并且自那以后一直备受追捧。一次世界大战之后，一些美国侨民定居在巴黎，开始发展爵士乐。法国的开放包容的态度，所以爵士乐在此不断发展壮大。爵士乐以即兴、慵懒、摇摆见长，搭配法语的腔调别有一番风味。吸引各地爵士歌手唱法语爵士，比较有代表性法语爵士歌手：加拿大爵士女声：Chantal Chamberland荷兰艺术家：Laura Fygi堪称21世纪最棒的爵士女声：Madeleine Peyroux世界一流的爵士歌手：Stacey Kent爵士名伶：Tina May日本爵士女歌手：小野丽莎俄国后裔：Sophie Milman在这些爵士歌手美妙的歌声中，法语爵士受到了世界的普遍欢迎。封面：电影《007 》幽灵党
390783436	300支后摇乐队，300种感性共鸣	http://p1.music.126.net/hJ7BusQL_JncbFzmsCPE7g==/3394192398200725.jpg?param=140y140	http://music.163.com/playlist?id=390783436	['后摇', '孤独', '器乐']	介绍：这个歌单前前后后做了一个多月，终于算是完成了。挑选了世界各地各个国家的后摇乐队300支，有知名大团，也有无名乐队，每支乐队一首曲子。如果你没有听过后摇的话，可以驻足倾听，看看是否合胃口，若已沉溺许久，希望可以从这些后摇中找到自己的归宿。顺序如下，排名不分先后：中国，亚洲，欧洲，大洋洲，拉丁美洲，美国，加拿大。因为乐队名字太多，就不在此单一一列举，我把他们分好类在我的其他歌单里，有需要的自取。
78674080	【古典音乐】治疗焦虑症的良药	http://p1.music.126.net/FfonZdsWRYlRX5CzMOG__w==/7942871999127483.jpg?param=140y140	http://music.163.com/playlist?id=78674080	['古典', '轻音乐', '治愈']	介绍：我们渐渐被物欲横流的社会蒙蔽双眼，对社会的深深不信任感和抗拒感早已在心中滋生，焦虑、狂躁、不安构成日常的生活。不如，暂且放下一切，戴上耳机，世界是你一个人的。
94284266	日本人气唱见，每人一首良曲	http://p1.music.126.net/3u_DA1vZ-lstf4pYVBXSrg==/3295236349350120.jpg?param=140y140	http://music.163.com/playlist?id=94284266	['日语', 'ACG', '翻唱']	介绍：1~30为女性唱见，31~89为男性唱见收集日本人气较高的唱见的单曲，可以让你先了解歌手的声线，如果觉得对你胃口，就去收藏她（他）吧！ 如果有缺漏欢迎评论或者私信我，我会考虑补上。
331841455	深度睡眠 |重度失眠者专用歌单	http://p1.music.126.net/g2_Gv0dtAicJ3ChTYu28_g==/1393081239628722.jpg?param=140y140	http://music.163.com/playlist?id=331841455	['轻音乐', '夜晚', '安静']	介绍：好希望这里可以成为大家的一个庇护所在深夜安安静静不吵不闹路过的朋友留下一个故事或沉默大家都彼此默契等待天明。————————单主会将平时听到的一些小众的、节奏非常舒缓的、适合睡眠、冥想、写作、思考的音乐收录进来，如这个歌单里的「松田光由、小濑村晶、α·Pav、Endless Melancholy、hideyuki hashimoto…… 」他们的曲子。每一首曲子都是由单主精心挑选并亲自“试睡”的助眠歌曲，睡不着的时候可以用来平复心绪；如果失眠很严重的话，不要急躁，闭上眼睛深呼吸，放松身体，告诉自己“即使没有睡着也没有关系的”，因为闭上眼睛放松也是一种休息。本歌单持续更新，但是缓慢，因为单主想保证歌单质量，并把真正适合的歌曲收录进来，希望不管是失眠还是睡眠，这个歌单都可以一直陪伴着你，谢谢喜欢这个歌单的你们。晚安呀～
473445872	软萌合唱｜让可愛治愈这个世界	http://p1.music.126.net/8tX2wAS4R4hNKKn_445xqQ==/109951166145983724.jpg?param=140y140	http://music.163.com/playlist?id=473445872	['日语', '治愈', 'ACG']	介绍：精选轻快软萌的合唱歌曲，希望这样柔软的声音能治愈你的心(๑• . •๑)选曲只参考听感，不考究歌手/声优，不关联相关动画角色。原歌单名：萝莉合唱｜快被萌化了 (๑• . •๑)封面来源画师：しらたま（白玉）Pixiv id: 57922779 46379426 51542793 72241142 77559972
